[2024-03-18 01:32:50] [world] The Player <NezukoChan> has placed STONE at X= -10186, Y= 65, Z= 4124
[2024-03-18 11:22:54] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 29, Z= 346
[2024-03-18 11:22:54] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 30, Z= 346
[2024-03-18 11:22:55] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 31, Z= 346
[2024-03-18 11:23:10] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 32, Z= 346
[2024-03-18 11:23:11] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 33, Z= 346
[2024-03-18 11:23:12] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 34, Z= 346
[2024-03-18 11:23:12] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 35, Z= 346
[2024-03-18 11:23:13] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 36, Z= 346
[2024-03-18 11:23:13] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 37, Z= 346
[2024-03-18 11:23:14] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 38, Z= 346
[2024-03-18 11:23:15] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 39, Z= 346
[2024-03-18 11:23:15] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 40, Z= 346
[2024-03-18 11:23:16] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 41, Z= 346
[2024-03-18 11:23:16] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 42, Z= 346
[2024-03-18 11:23:16] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 43, Z= 346
[2024-03-18 11:23:17] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 44, Z= 346
[2024-03-18 11:23:17] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 45, Z= 346
[2024-03-18 11:23:18] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 46, Z= 346
[2024-03-18 11:23:18] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 47, Z= 346
[2024-03-18 11:23:19] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 48, Z= 346
[2024-03-18 11:23:19] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 49, Z= 346
[2024-03-18 11:23:20] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 50, Z= 346
[2024-03-18 11:23:21] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 51, Z= 346
[2024-03-18 11:23:21] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 52, Z= 346
[2024-03-18 11:23:21] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 53, Z= 346
[2024-03-18 11:23:22] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 54, Z= 346
[2024-03-18 11:23:22] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 55, Z= 346
[2024-03-18 11:23:23] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 56, Z= 346
[2024-03-18 11:23:23] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 57, Z= 346
[2024-03-18 11:23:24] [world] The Player <sharky> has placed SANDSTONE at X= -524, Y= 70, Z= -467
[2024-03-18 11:23:25] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 58, Z= 346
[2024-03-18 11:23:25] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 59, Z= 346
[2024-03-18 11:23:26] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 60, Z= 346
[2024-03-18 11:23:26] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 61, Z= 346
[2024-03-18 11:23:27] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 62, Z= 346
[2024-03-18 11:23:27] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 63, Z= 346
[2024-03-18 11:23:27] [world] The Player <BigDickRandy> has placed COBBLESTONE at X= -815, Y= 64, Z= 346
[2024-03-18 11:23:28] [world] The Player <sharky> has placed SANDSTONE at X= -525, Y= 70, Z= -468
[2024-03-18 11:23:57] [world] The Player <sharky> has placed TORCH at X= -528, Y= 72, Z= -465
[2024-03-18 11:24:14] [world] The Player <BigDickRandy> has placed SAND at X= -886, Y= 64, Z= 310
[2024-03-18 11:25:19] [world] The Player <sharky> has placed SANDSTONE at X= -536, Y= 79, Z= -466
[2024-03-18 11:25:32] [world] The Player <sharky> has placed SANDSTONE at X= -537, Y= 75, Z= -467
[2024-03-18 11:25:42] [world] The Player <BigDickRandy> has placed SAND at X= -880, Y= 69, Z= 270
[2024-03-18 11:25:57] [world] The Player <sharky> has placed SANDSTONE at X= -537, Y= 79, Z= -468
[2024-03-18 11:27:07] [world] The Player <BigDickRandy> has placed OBSIDIAN at X= -181, Y= 87, Z= 4288
[2024-03-18 11:27:07] [world] The Player <BigDickRandy> has placed OBSIDIAN at X= -181, Y= 88, Z= 4288
[2024-03-18 11:27:08] [world] The Player <BigDickRandy> has placed OBSIDIAN at X= -181, Y= 89, Z= 4288
[2024-03-18 11:27:21] [world] The Player <BigDickRandy> has placed DIRT at X= -180, Y= 90, Z= 4289
[2024-03-18 11:27:25] [world] The Player <BigDickRandy> has placed OBSIDIAN at X= -180, Y= 86, Z= 4288
[2024-03-18 11:27:26] [world] The Player <BigDickRandy> has placed OBSIDIAN at X= -179, Y= 86, Z= 4288
[2024-03-18 11:27:26] [world] The Player <BigDickRandy> has placed OBSIDIAN at X= -179, Y= 90, Z= 4288
[2024-03-18 11:27:27] [world] The Player <BigDickRandy> has placed OBSIDIAN at X= -180, Y= 90, Z= 4288
[2024-03-18 11:27:36] [world] The Player <BigDickRandy> has placed OBSIDIAN at X= -178, Y= 89, Z= 4288
[2024-03-18 11:27:36] [world] The Player <BigDickRandy> has placed OBSIDIAN at X= -178, Y= 88, Z= 4288
[2024-03-18 11:29:20] [world] The Player <sharky> has placed SANDSTONE at X= -542, Y= 80, Z= -465
[2024-03-18 11:29:35] [world] The Player <BigDickRandy> has placed WALL_SIGN at X= -182, Y= 88, Z= 4284
[2024-03-18 11:29:36] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 82, Z= -467
[2024-03-18 11:29:37] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 81, Z= -466
[2024-03-18 11:29:42] [world] The Player <BigDickRandy> has placed WALL_SIGN at X= -182, Y= 87, Z= 4284
[2024-03-18 11:30:07] [world] The Player <sharky> has placed SANDSTONE at X= -542, Y= 81, Z= -465
[2024-03-18 11:30:08] [world] The Player <sharky> has placed SANDSTONE at X= -542, Y= 82, Z= -465
[2024-03-18 11:30:11] [world] The Player <sharky> has placed SANDSTONE at X= -542, Y= 88, Z= -465
[2024-03-18 11:30:11] [world] The Player <sharky> has placed SANDSTONE at X= -542, Y= 87, Z= -465
[2024-03-18 11:30:12] [world] The Player <sharky> has placed SANDSTONE at X= -542, Y= 86, Z= -465
[2024-03-18 11:30:12] [world] The Player <sharky> has placed SANDSTONE at X= -542, Y= 85, Z= -465
[2024-03-18 11:30:36] [world] The Player <sharky> has placed TORCH at X= -541, Y= 82, Z= -465
[2024-03-18 11:30:59] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 82, Z= -465
[2024-03-18 11:30:59] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 83, Z= -465
[2024-03-18 11:31:00] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 84, Z= -465
[2024-03-18 11:31:00] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 85, Z= -465
[2024-03-18 11:31:01] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 86, Z= -465
[2024-03-18 11:31:01] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 87, Z= -465
[2024-03-18 11:31:02] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 88, Z= -465
[2024-03-18 11:31:04] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 89, Z= -465
[2024-03-18 11:31:05] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 90, Z= -465
[2024-03-18 11:31:06] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 91, Z= -465
[2024-03-18 11:31:16] [world] The Player <sharky> has placed SANDSTONE at X= -544, Y= 90, Z= -467
[2024-03-18 11:31:16] [world] The Player <sharky> has placed SANDSTONE at X= -544, Y= 90, Z= -466
[2024-03-18 11:31:17] [world] The Player <sharky> has placed SANDSTONE at X= -544, Y= 90, Z= -465
[2024-03-18 11:31:18] [world] The Player <sharky> has placed SANDSTONE at X= -545, Y= 90, Z= -465
[2024-03-18 11:31:19] [world] The Player <sharky> has placed SANDSTONE at X= -545, Y= 90, Z= -466
[2024-03-18 11:31:19] [world] The Player <sharky> has placed SANDSTONE at X= -545, Y= 90, Z= -467
[2024-03-18 11:31:21] [world] The Player <sharky> has placed SANDSTONE at X= -546, Y= 90, Z= -465
[2024-03-18 11:31:22] [world] The Player <sharky> has placed SANDSTONE at X= -546, Y= 90, Z= -466
[2024-03-18 11:31:22] [world] The Player <sharky> has placed SANDSTONE at X= -546, Y= 90, Z= -467
[2024-03-18 11:31:23] [world] The Player <sharky> has placed SANDSTONE at X= -547, Y= 90, Z= -467
[2024-03-18 11:31:24] [world] The Player <sharky> has placed SANDSTONE at X= -547, Y= 90, Z= -466
[2024-03-18 11:31:24] [world] The Player <sharky> has placed SANDSTONE at X= -547, Y= 90, Z= -465
[2024-03-18 11:31:25] [world] The Player <sharky> has placed SANDSTONE at X= -548, Y= 89, Z= -465
[2024-03-18 11:31:26] [world] The Player <sharky> has placed SANDSTONE at X= -548, Y= 90, Z= -465
[2024-03-18 11:31:26] [world] The Player <sharky> has placed SANDSTONE at X= -548, Y= 90, Z= -466
[2024-03-18 11:31:27] [world] The Player <sharky> has placed SANDSTONE at X= -548, Y= 90, Z= -467
[2024-03-18 11:31:27] [world] The Player <sharky> has placed SANDSTONE at X= -548, Y= 90, Z= -468
[2024-03-18 11:31:28] [world] The Player <sharky> has placed SANDSTONE at X= -549, Y= 90, Z= -468
[2024-03-18 11:31:29] [world] The Player <sharky> has placed SANDSTONE at X= -549, Y= 90, Z= -467
[2024-03-18 11:31:29] [world] The Player <sharky> has placed SANDSTONE at X= -549, Y= 90, Z= -466
[2024-03-18 11:31:29] [world] The Player <proman50> has placed FURNACE at X= -545, Y= 72, Z= 223
[2024-03-18 11:31:30] [world] The Player <sharky> has placed SANDSTONE at X= -549, Y= 89, Z= -465
[2024-03-18 11:31:31] [world] The Player <sharky> has placed SANDSTONE at X= -549, Y= 90, Z= -465
[2024-03-18 11:31:32] [world] The Player <sharky> has placed SANDSTONE at X= -550, Y= 89, Z= -465
[2024-03-18 11:31:32] [world] The Player <sharky> has placed SANDSTONE at X= -550, Y= 90, Z= -465
[2024-03-18 11:31:33] [world] The Player <sharky> has placed SANDSTONE at X= -550, Y= 90, Z= -466
[2024-03-18 11:31:33] [world] The Player <sharky> has placed SANDSTONE at X= -550, Y= 90, Z= -467
[2024-03-18 11:31:34] [world] The Player <sharky> has placed SANDSTONE at X= -551, Y= 90, Z= -467
[2024-03-18 11:31:35] [world] The Player <sharky> has placed SANDSTONE at X= -551, Y= 89, Z= -466
[2024-03-18 11:31:35] [world] The Player <sharky> has placed SANDSTONE at X= -551, Y= 90, Z= -466
[2024-03-18 11:31:36] [world] The Player <sharky> has placed SANDSTONE at X= -551, Y= 89, Z= -465
[2024-03-18 11:31:37] [world] The Player <sharky> has placed SANDSTONE at X= -551, Y= 90, Z= -465
[2024-03-18 11:31:44] [world] The Player <sharky> has placed SANDSTONE at X= -542, Y= 89, Z= -465
[2024-03-18 11:31:45] [world] The Player <sharky> has placed SANDSTONE at X= -542, Y= 90, Z= -465
[2024-03-18 11:31:55] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 89, Z= -465
[2024-03-18 11:31:56] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 88, Z= -465
[2024-03-18 11:31:59] [world_nether] The Player <The_Amazing_Yao> has placed COBBLESTONE_STAIRS at X= -64, Y= 84, Z= 144
[2024-03-18 11:32:04] [world_nether] The Player <The_Amazing_Yao> has placed COBBLESTONE_STAIRS at X= -64, Y= 84, Z= 143
[2024-03-18 11:32:05] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 87, Z= -465
[2024-03-18 11:32:05] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 86, Z= -465
[2024-03-18 11:32:07] [world_nether] The Player <The_Amazing_Yao> has placed COBBLESTONE_STAIRS at X= -64, Y= 85, Z= 143
[2024-03-18 11:32:13] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 85, Z= -465
[2024-03-18 11:32:17] [world_nether] The Player <The_Amazing_Yao> has placed COBBLESTONE_STAIRS at X= -63, Y= 84, Z= 143
[2024-03-18 11:32:19] [world_nether] The Player <The_Amazing_Yao> has placed COBBLESTONE_STAIRS at X= -63, Y= 85, Z= 143
[2024-03-18 11:32:22] [world_nether] The Player <The_Amazing_Yao> has placed COBBLESTONE_STAIRS at X= -62, Y= 85, Z= 143
[2024-03-18 11:32:24] [world_nether] The Player <The_Amazing_Yao> has placed COBBLESTONE_STAIRS at X= -62, Y= 86, Z= 143
[2024-03-18 11:32:28] [world_nether] The Player <The_Amazing_Yao> has placed COBBLESTONE_STAIRS at X= -61, Y= 86, Z= 143
[2024-03-18 11:32:30] [world_nether] The Player <The_Amazing_Yao> has placed COBBLESTONE_STAIRS at X= -61, Y= 87, Z= 143
[2024-03-18 11:32:33] [world_nether] The Player <The_Amazing_Yao> has placed COBBLESTONE_STAIRS at X= -60, Y= 87, Z= 143
[2024-03-18 11:32:35] [world_nether] The Player <The_Amazing_Yao> has placed COBBLESTONE_STAIRS at X= -60, Y= 88, Z= 143
[2024-03-18 11:32:39] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 82, Z= -466
[2024-03-18 11:32:40] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 83, Z= -466
[2024-03-18 11:32:42] [world_nether] The Player <The_Amazing_Yao> has placed COBBLESTONE_STAIRS at X= -59, Y= 88, Z= 143
[2024-03-18 11:32:43] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 84, Z= -466
[2024-03-18 11:32:43] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 85, Z= -466
[2024-03-18 11:32:44] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 86, Z= -466
[2024-03-18 11:32:44] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 87, Z= -466
[2024-03-18 11:32:45] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 88, Z= -466
[2024-03-18 11:32:49] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 89, Z= -466
[2024-03-18 11:32:55] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 90, Z= -467
[2024-03-18 11:32:56] [world] The Player <sharky> has placed SANDSTONE at X= -543, Y= 90, Z= -466
[2024-03-18 12:04:22] [world] The Player <Brycethelegend> has placed IRON_ORE at X= 2, Y= 69, Z= 1209
[2024-03-18 12:04:23] [world] The Player <Brycethelegend> has placed IRON_ORE at X= 2, Y= 70, Z= 1209
[2024-03-18 12:05:49] [world] The Player <Brycethelegend> has placed WORKBENCH at X= 60, Y= 66, Z= 1271
[2024-03-18 12:08:22] [world] The Player <MrBlob2U> has placed TORCH at X= -727, Y= 11, Z= 164
[2024-03-18 12:08:52] [world] The Player <MrBlob2U> has placed COBBLESTONE at X= -717, Y= 10, Z= 163
[2024-03-18 12:09:46] [world] The Player <MrBlob2U> has placed COBBLESTONE at X= -699, Y= 10, Z= 167
[2024-03-18 12:09:53] [world] The Player <MrBlob2U> has placed TORCH at X= -692, Y= 12, Z= 169
[2024-03-18 12:10:20] [world] The Player <MrBlob2U> has placed TORCH at X= -685, Y= 18, Z= 183
[2024-03-18 12:10:34] [world] The Player <character> has placed FENCE at X= -773, Y= 10, Z= 162
[2024-03-18 12:10:36] [world] The Player <character> has placed FENCE at X= -773, Y= 11, Z= 162
[2024-03-18 12:10:43] [world] The Player <MrBlob2U> has placed TORCH at X= -687, Y= 14, Z= 197
[2024-03-18 12:13:51] [world] The Player <Brycethelegend> has placed WOOL at X= -553, Y= 63, Z= 289
[2024-03-18 12:17:26] [world_the_end] The Player <Brycethelegend> has placed QUARTZ_BLOCK at X= 97, Y= 48, Z= -1
[2024-03-18 12:17:29] [world_the_end] The Player <Brycethelegend> has placed QUARTZ_BLOCK at X= 97, Y= 48, Z= 0
[2024-03-18 12:17:30] [world_the_end] The Player <Brycethelegend> has placed QUARTZ_BLOCK at X= 97, Y= 48, Z= 1
[2024-03-18 12:17:31] [world_the_end] The Player <Brycethelegend> has placed QUARTZ_BLOCK at X= 97, Y= 48, Z= 2
[2024-03-18 12:17:39] [world_the_end] The Player <Brycethelegend> has placed QUARTZ_BLOCK at X= 96, Y= 48, Z= 1
[2024-03-18 12:17:43] [world_the_end] The Player <Brycethelegend> has placed QUARTZ_BLOCK at X= 95, Y= 48, Z= 1
[2024-03-18 12:17:47] [world_the_end] The Player <Brycethelegend> has placed QUARTZ_BLOCK at X= 92, Y= 47, Z= 1
[2024-03-18 12:17:49] [world_the_end] The Player <Brycethelegend> has placed QUARTZ_BLOCK at X= 93, Y= 47, Z= 1
[2024-03-18 12:24:14] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -82, Y= 34, Z= -48
[2024-03-18 12:24:17] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -84, Y= 34, Z= -48
[2024-03-18 12:24:18] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -83, Y= 34, Z= -48
[2024-03-18 12:24:19] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -86, Y= 34, Z= -48
[2024-03-18 12:24:19] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -85, Y= 34, Z= -48
[2024-03-18 12:24:20] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -85, Y= 35, Z= -48
[2024-03-18 12:24:22] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -88, Y= 34, Z= -48
[2024-03-18 12:24:23] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -87, Y= 34, Z= -48
[2024-03-18 12:24:24] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -88, Y= 35, Z= -48
[2024-03-18 12:24:28] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -89, Y= 36, Z= -45
[2024-03-18 12:24:29] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -89, Y= 36, Z= -46
[2024-03-18 12:24:31] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -89, Y= 37, Z= -44
[2024-03-18 12:24:34] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -90, Y= 37, Z= -43
[2024-03-18 12:24:37] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -90, Y= 38, Z= -43
[2024-03-18 12:24:37] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -90, Y= 39, Z= -43
[2024-03-18 12:24:38] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -90, Y= 40, Z= -43
[2024-03-18 12:24:38] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -90, Y= 41, Z= -43
[2024-03-18 12:25:12] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -91, Y= 40, Z= -47
[2024-03-18 12:25:12] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -91, Y= 41, Z= -47
[2024-03-18 12:25:13] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -91, Y= 42, Z= -47
[2024-03-18 12:25:13] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -91, Y= 43, Z= -47
[2024-03-18 12:25:14] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -91, Y= 44, Z= -47
[2024-03-18 12:25:18] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -97, Y= 47, Z= -46
[2024-03-18 12:25:19] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -96, Y= 46, Z= -46
[2024-03-18 12:25:22] [world_nether] The Player <Brycethelegend> has placed COBBLESTONE at X= -97, Y= 48, Z= -46
[2024-03-18 12:29:18] [world_the_end] The Player <theproman3387> has placed DIRT at X= 91, Y= 49, Z= 1
[2024-03-18 12:29:19] [world_the_end] The Player <theproman3387> has placed DIRT at X= 91, Y= 50, Z= 1
[2024-03-18 12:29:20] [world_the_end] The Player <theproman3387> has placed DIRT at X= 91, Y= 51, Z= 1
[2024-03-18 12:29:20] [world_the_end] The Player <theproman3387> has placed DIRT at X= 91, Y= 52, Z= 1
[2024-03-18 12:29:21] [world_the_end] The Player <theproman3387> has placed DIRT at X= 91, Y= 53, Z= 1
[2024-03-18 12:29:21] [world_the_end] The Player <theproman3387> has placed DIRT at X= 91, Y= 54, Z= 1
[2024-03-18 12:31:49] [world_the_end] The Player <Rip_Dogwater> has placed COBBLESTONE at X= 91, Y= 49, Z= 1
[2024-03-18 12:31:50] [world_the_end] The Player <Rip_Dogwater> has placed COBBLESTONE at X= 91, Y= 50, Z= 1
[2024-03-18 12:31:50] [world_the_end] The Player <Rip_Dogwater> has placed COBBLESTONE at X= 91, Y= 51, Z= 1
[2024-03-18 12:31:51] [world_the_end] The Player <Rip_Dogwater> has placed COBBLESTONE at X= 91, Y= 52, Z= 1
